default_channel_grouping,date,users,new_users,sessions,bounce_rate,pages_per_session,avg__session_duration,ecommerce_conversion_rate,transactions,revenue
(Other),2019-12-18,54,33,61,0.29508196721311475,4.311475409836065,183,0,0,0
Affiliates,2019-02-04,54,48,61,0.45901639344262296,2.5901639344262297,78.09836065573771,0,0,0
Affiliates,2019-03-22,54,44,58,0.5344827586206896,2.793103448275862,193.4655172413793,0,0,0
Affiliates,2019-05-23,54,40,68,0.5,3.676470588235294,400.47058823529414,0,0,0
Affiliates,2019-09-09,54,42,56,0.6964285714285714,2.375,86,0,0,0
Display,2019-01-20,54,47,57,0.6666666666666666,2,57.73684210526316,0,0,0
Display,2019-03-08,54,50,58,0.8448275862068966,1.5862068965517242,24.03448275862069,0,0,0
Social,2019-06-25,54,49,58,0.4827586206896552,3.8275862068965516,136.68965517241378,0,0,0
Social,2019-08-02,54,46,56,0.6607142857142857,2.5357142857142856,39.19642857142857,0,0,0
Social,2019-08-16,54,49,56,0.5714285714285714,2.875,124.89285714285714,0,0,0
Social,2019-09-27,54,50,54,0.5925925925925926,2.3333333333333335,36.51851851851852,0,0,0
Social,2019-10-06,54,47,59,0.5423728813559322,3.152542372881356,74.59322033898304,0,0,0
Social,2019-10-23,54,49,57,0.631578947368421,2.5789473684210527,67.6842105263158,0,0,0
Social,2019-12-15,54,45,54,0.5925925925925926,6.425925925925926,155.44444444444446,0,0,0
(Other),2019-02-11,53,31,62,0.45161290322580644,4.564516129032258,223.4516129032258,0,0,0
(Other),2019-03-20,53,30,56,0.32142857142857145,4.535714285714286,107.75,0,0,0
(Other),2019-04-08,53,35,58,0.22413793103448276,5.5,266.36206896551727,0,0,0
(Other),2019-05-04,53,33,56,0.32142857142857145,5.660714285714286,235.60714285714286,0,0,0
(Other),2019-06-08,53,32,58,0.3448275862068966,5.396551724137931,211.32758620689654,0,0,0
(Other),2019-10-17,53,33,57,0.2982456140350877,3.982456140350877,163.31578947368422,0,0,0
Affiliates,2019-01-28,53,39,54,0.6851851851851852,1.8518518518518519,71.66666666666667,0,0,0
Affiliates,2019-03-20,53,45,57,0.5263157894736842,3.0350877192982457,131.12280701754386,0,0,0
Affiliates,2019-04-04,53,45,61,0.6557377049180327,2.4918032786885247,181.70491803278688,0,0,0
Affiliates,2019-05-01,53,46,56,0.5892857142857143,2.2142857142857144,125.41071428571429,0,0,0
Affiliates,2019-06-17,53,44,55,0.6363636363636364,2.290909090909091,108.18181818181819,0,0,0
Affiliates,2019-07-25,53,43,57,0.5263157894736842,2.6491228070175437,141.43859649122808,0,0,0
Affiliates,2019-08-19,53,46,54,0.48148148148148145,2.888888888888889,122.46296296296296,0,0,0
Display,2019-04-01,53,49,56,0.8035714285714286,2.232142857142857,44.375,0,0,0
Display,2019-04-02,53,48,54,0.7777777777777778,2,23.61111111111111,0,0,0
Social,2019-06-30,53,44,54,0.5555555555555556,3.1666666666666665,103.96296296296296,0,0,0
Social,2019-07-23,53,49,54,0.6111111111111112,3.7777777777777777,81.46296296296296,0,0,0
Social,2019-08-26,53,47,54,0.5,4.185185185185185,195.37037037037038,0,0,0
Social,2019-08-29,53,49,57,0.6140350877192983,3.456140350877193,112.75438596491227,0,0,0
Social,2019-09-12,53,48,54,0.6481481481481481,2.462962962962963,125.4074074074074,0,0,0
Social,2019-12-25,53,50,54,0.5740740740740741,2.8703703703703702,115.68518518518519,0,0,0
Social,2019-12-31,53,48,54,0.5555555555555556,4.148148148148148,96.29629629629629,0,0,0
(Other),2019-03-16,52,37,57,0.2982456140350877,4.87719298245614,179.01754385964912,0,0,0
(Other),2019-04-25,52,31,60,0.25,7.1,300.45,0.016666666666666666,1,15.39
(Other),2019-05-01,52,31,54,0.25925925925925924,5.314814814814815,157.57407407407408,0,0,0
(Other),2019-06-15,52,34,57,0.38596491228070173,4.491228070175438,175.42105263157896,0,0,0
(Other),2019-08-09,52,32,60,0.3,6.266666666666667,267.1666666666667,0,0,0
(Other),2019-09-24,52,33,57,0.3684210526315789,4.2631578947368425,179.24561403508773,0,0,0
(Other),2019-11-08,52,37,54,0.2777777777777778,3.574074074074074,140.90740740740742,0,0,0
Affiliates,2019-01-07,52,38,53,0.6037735849056604,2.0754716981132075,67.32075471698113,0,0,0
Affiliates,2019-02-05,52,45,55,0.6363636363636364,2.1818181818181817,98.85454545454546,0,0,0
Affiliates,2019-07-02,52,46,57,0.543859649122807,2.456140350877193,42.85964912280702,0,0,0
Affiliates,2019-08-20,52,41,56,0.5357142857142857,2.5714285714285716,105.71428571428571,0,0,0
Display,2019-01-21,52,47,56,0.6785714285714286,2.1607142857142856,62.232142857142854,0,0,0
Social,2019-06-08,52,45,54,0.5740740740740741,3.962962962962963,168.9814814814815,0,0,0
Social,2019-06-14,52,36,58,0.5689655172413793,4.327586206896552,132,0,0,0
Social,2019-07-06,52,44,52,0.4807692307692308,4.096153846153846,126.01923076923077,0,0,0
Social,2019-08-17,52,47,54,0.5,2.7777777777777777,67.70370370370371,0,0,0
Social,2019-09-30,52,44,52,0.6538461538461539,3.076923076923077,76.88461538461539,0,0,0
Social,2019-11-11,52,47,56,0.6785714285714286,2.5357142857142856,76.69642857142857,0,0,0
Social,2019-11-28,52,44,58,0.46551724137931033,3.9827586206896552,138.55172413793105,0,0,0
Social,2019-12-06,52,45,52,0.7115384615384616,1.6923076923076923,13.923076923076923,0,0,0
Social,2019-12-11,52,44,53,0.49056603773584906,4.622641509433962,129.32075471698113,0,0,0
(Other),2019-07-20,51,34,57,0.2631578947368421,5.456140350877193,209.05263157894737,0,0,0
(Other),2019-09-14,51,35,62,0.3225806451612903,5.145161290322581,127.38709677419355,0,0,0
(Other),2019-09-20,51,33,57,0.3157894736842105,5.315789473684211,185.50877192982455,0,0,0
(Other),2019-09-23,51,31,55,0.43636363636363634,3.5454545454545454,222.34545454545454,0,0,0
(Other),2019-10-06,51,34,53,0.39622641509433965,4.90566037735849,156.73584905660377,0,0,0
(Other),2019-10-19,51,31,58,0.3275862068965517,4.120689655172414,149.9655172413793,0,0,0
(Other),2019-10-29,51,40,57,0.2631578947368421,7.350877192982456,236.94736842105263,0,0,0
(Other),2019-11-16,51,34,56,0.25,6.553571428571429,247.08928571428572,0,0,0
Affiliates,2019-01-04,51,36,51,0.5098039215686274,2.6666666666666665,132.9607843137255,0,0,0
Affiliates,2019-01-16,51,46,55,0.5636363636363636,2.4,171.4,0,0,0
Affiliates,2019-04-15,51,45,55,0.6727272727272727,2.1818181818181817,131.43636363636364,0,0,0
Affiliates,2019-06-06,51,44,53,0.6226415094339622,2.6792452830188678,138.39622641509433,0,0,0
Affiliates,2019-06-13,51,41,58,0.5172413793103449,2.6379310344827585,139.24137931034483,0,0,0
Affiliates,2019-10-24,51,45,53,0.5471698113207547,2.547169811320755,114.22641509433963,0,0,0
Affiliates,2019-10-31,51,44,55,0.5454545454545454,3.1818181818181817,273.41818181818184,0,0,0
Affiliates,2019-11-30,51,43,53,0.6415094339622641,1.9811320754716981,59.18867924528302,0,0,0
Affiliates,2019-12-08,51,42,57,0.5614035087719298,2.491228070175439,188.82456140350877,0,0,0
Affiliates,2019-12-12,51,45,55,0.6727272727272727,1.8181818181818181,53.07272727272727,0,0,0
Social,2019-06-13,51,42,58,0.5172413793103449,4.724137931034483,178.05172413793105,0,0,0
Social,2019-08-11,51,49,51,0.45098039215686275,4.372549019607843,130.86274509803923,0,0,0
Social,2019-08-15,51,48,55,0.6,2.4909090909090907,67.8,0,0,0
Social,2019-09-16,51,47,54,0.5185185185185185,3.7962962962962963,118.31481481481481,0,0,0
(Other),2019-01-27,50,37,51,0.3333333333333333,5.921568627450981,200.35294117647058,0,0,0
(Other),2019-03-15,50,32,54,0.2037037037037037,6.055555555555555,189.25925925925927,0.05555555555555555,3,149.15
(Other),2019-04-13,50,32,59,0.288135593220339,7.813559322033898,302.76271186440675,0,0,0
(Other),2019-05-22,50,36,55,0.2909090909090909,4.9818181818181815,226.72727272727272,0,0,0
(Other),2019-09-16,50,32,51,0.35294117647058826,6.392156862745098,341.88235294117646,0,0,0
(Other),2019-10-04,50,28,53,0.33962264150943394,4.943396226415095,177.66037735849056,0,0,0
(Other),2019-10-09,50,32,56,0.35714285714285715,4.839285714285714,276.51785714285717,0.017857142857142856,1,55
(Other),2019-11-01,50,27,54,0.2037037037037037,4.62962962962963,188.11111111111111,0,0,0
(Other),2019-11-28,50,29,52,0.21153846153846154,4.211538461538462,131.55769230769232,0,0,0
(Other),2019-12-20,50,30,52,0.2692307692307692,3.923076923076923,223.15384615384616,0,0,0
Affiliates,2019-04-29,50,43,57,0.6140350877192983,1.9824561403508771,76.96491228070175,0,0,0
Affiliates,2019-08-06,50,43,58,0.603448275862069,2.293103448275862,101.44827586206897,0,0,0
Display,2019-04-15,50,45,50,0.76,1.7,33.36,0,0,0
Social,2019-06-01,50,44,53,0.5471698113207547,3.69811320754717,120.69811320754717,0,0,0
Social,2019-07-14,50,45,51,0.5882352941176471,2.2941176470588234,45.76470588235294,0,0,0
Social,2019-07-31,50,50,50,0.58,3.12,63.6,0,0,0
Social,2019-09-02,50,46,50,0.64,2.52,49.26,0,0,0
Social,2019-09-03,50,37,53,0.5660377358490566,3.169811320754717,66.33962264150944,0,0,0
Social,2019-10-14,50,43,51,0.49019607843137253,2.588235294117647,70.94117647058823,0,0,0
Social,2019-11-12,50,44,52,0.5961538461538461,2.75,121.71153846153847,0,0,0
Social,2019-12-22,50,47,50,0.6,2.16,72.38,0,0,0
Social,2019-12-29,50,45,51,0.5294117647058824,5.215686274509804,54.509803921568626,0,0,0
(Other),2019-05-24,49,37,51,0.23529411764705882,5.647058823529412,166.45098039215685,0,0,0
(Other),2019-05-27,49,31,53,0.32075471698113206,4.3584905660377355,148.24528301886792,0,0,0
(Other),2019-08-21,49,25,55,0.18181818181818182,6.2727272727272725,245.29090909090908,0,0,0
(Other),2019-09-05,49,34,52,0.34615384615384615,4.173076923076923,124.17307692307692,0,0,0
(Other),2019-10-25,49,36,51,0.19607843137254902,5.529411764705882,176.7058823529412,0,0,0
(Other),2019-12-13,49,34,51,0.27450980392156865,5.392156862745098,257.5686274509804,0,0,0
Affiliates,2019-03-16,49,43,55,0.5818181818181818,3.2,217.21818181818182,0,0,0
Affiliates,2019-07-24,49,38,51,0.6862745098039216,1.8431372549019607,68.09803921568627,0,0,0
Affiliates,2019-11-17,49,41,53,0.7358490566037735,1.6226415094339623,45.698113207547166,0,0,0
Affiliates,2019-12-05,49,45,53,0.6792452830188679,1.8867924528301887,83.58490566037736,0,0,0
Affiliates,2019-12-09,49,42,51,0.6078431372549019,2.215686274509804,147,0,0,0
Affiliates,2019-12-19,49,39,55,0.5818181818181818,2.0545454545454547,145.8,0,0,0
Display,2019-01-27,49,46,51,0.7843137254901961,1.9411764705882353,77.31372549019608,0,0,0
Display,2019-04-11,49,46,57,0.7894736842105263,2,44.40350877192982,0,0,0
Social,2019-06-02,49,40,53,0.5283018867924528,4.6415094339622645,159.75471698113208,0,0,0
Social,2019-07-21,49,44,50,0.64,2.08,42.98,0,0,0
Social,2019-08-10,49,44,50,0.56,3.22,55.14,0,0,0
Social,2019-08-24,49,46,52,0.6538461538461539,2.4615384615384617,61.42307692307692,0,0,0
Social,2019-09-01,49,41,51,0.5882352941176471,2.8627450980392157,46.666666666666664,0,0,0
Social,2019-09-18,49,44,50,0.76,3.2,92.96,0,0,0
Social,2019-09-26,49,43,53,0.5283018867924528,3.981132075471698,137.45283018867926,0,0,0
Social,2019-10-24,49,41,51,0.5098039215686274,3.019607843137255,130.1764705882353,0,0,0
Social,2019-10-28,49,43,51,0.5490196078431373,2.7254901960784315,79,0,0,0
Social,2019-11-22,49,39,51,0.5686274509803921,1.9607843137254901,70.72549019607843,0,0,0
Social,2019-12-24,49,45,51,0.5686274509803921,2.7450980392156863,66.01960784313725,0,0,0
Social,2019-12-26,49,47,49,0.5510204081632653,4.142857142857143,92.22448979591837,0,0,0
(Other),2019-03-26,48,31,50,0.26,4.28,233.26,0,0,0
(Other),2019-03-28,48,31,48,0.3541666666666667,5.083333333333333,162.54166666666666,0,0,0
(Other),2019-05-29,48,32,52,0.3076923076923077,5.326923076923077,225.59615384615384,0,0,0
(Other),2019-06-22,48,29,56,0.39285714285714285,6.714285714285714,150.83928571428572,0,0,0
(Other),2019-07-21,48,33,56,0.44642857142857145,5.232142857142857,296.375,0,0,0
Affiliates,2019-05-14,48,37,52,0.6538461538461539,1.9230769230769231,74.9423076923077,0,0,0
Affiliates,2019-05-17,48,36,48,0.5416666666666666,3.1875,133.27083333333334,0,0,0
Affiliates,2019-05-21,48,39,51,0.6666666666666666,1.8823529411764706,80.45098039215686,0,0,0
Affiliates,2019-06-28,48,42,60,0.6333333333333333,1.7833333333333334,156.8,0,0,0
Affiliates,2019-07-03,48,42,49,0.673469387755102,1.7959183673469388,78.77551020408163,0,0,0
Affiliates,2019-07-11,48,40,53,0.5471698113207547,3.4150943396226414,358.58490566037733,0,0,0
Affiliates,2019-07-16,48,44,50,0.5,2.58,218.54,0,0,0
Affiliates,2019-07-30,48,41,53,0.5471698113207547,2.830188679245283,233.83018867924528,0,0,0
Affiliates,2019-09-20,48,41,51,0.5882352941176471,2.6862745098039214,85.17647058823529,0,0,0
Affiliates,2019-10-17,48,43,51,0.6470588235294118,2.549019607843137,48.431372549019606,0,0,0
Affiliates,2019-11-29,48,40,50,0.7,1.6,64.06,0,0,0
Affiliates,2019-12-18,48,42,51,0.5882352941176471,2.2941176470588234,82.05882352941177,0,0,0
Display,2019-02-12,48,43,51,0.6470588235294118,2.196078431372549,86.6470588235294,0,0,0
Display,2019-03-05,48,41,50,0.78,1.42,14.44,0,0,0
Display,2019-05-06,48,42,53,0.71698113207547165,1.7924528301886793,54.79245283018868,0,0,0
Social,2019-08-01,48,41,49,0.4897959183673469,2.673469387755102,72.34693877551021,0,0,0
Social,2019-08-18,48,43,50,0.44,5.72,115.78,0,0,0
Social,2019-10-13,48,42,49,0.673469387755102,2.9183673469387754,237.3469387755102,0,0,0
Social,2019-10-20,48,41,55,0.6,2.036363636363636,93.50909090909092,0,0,0
Social,2019-12-08,48,44,49,0.5306122448979592,2.816326530612245,71.20408163265306,0,0,0
Social,2019-12-14,48,40,48,0.4791666666666667,4.0625,97.1875,0,0,0
(Other),2019-02-03,47,29,50,0.46,4.64,142.6,0,0,0
(Other),2019-04-14,47,30,53,0.37735849056603776,4.509433962264151,149.1509433962264,0,0,0
(Other),2019-05-19,47,29,52,0.28846153846153844,4.538461538461538,144.32692307692307,0,0,0
(Other),2019-09-29,47,32,58,0.39655172413793105,4.275862068965517,203.82758620689654,0,0,0
(Other),2019-10-30,47,30,51,0.29411764705882354,5.372549019607843,206.92156862745097,0,0,0
Affiliates,2019-04-18,47,37,49,0.6530612244897959,2.0816326530612246,100.75510204081633,0,0,0
Affiliates,2019-04-25,47,39,56,0.5714285714285714,2.4642857142857144,118.41071428571429,0,0,0
Affiliates,2019-04-30,47,40,49,0.5918367346938775,2.2653061224489797,136.12244897959184,0,0,0
Affiliates,2019-05-03,47,44,51,0.6274509803921569,3.411764705882353,200.19607843137254,0,0,0
Affiliates,2019-07-01,47,36,49,0.6938775510204082,1.7755102040816326,60.91836734693877,0,0,0
Affiliates,2019-09-04,47,37,49,0.6530612244897959,2.0408163265306123,54.775510204081634,0,0,0
Affiliates,2019-09-10,47,42,52,0.5576923076923077,2.4615384615384617,102.46153846153847,0,0,0
Display,2019-04-10,47,44,49,0.7959183673469388,1.653061224489796,23.653061224489797,0,0,0
Social,2019-08-04,47,42,48,0.625,3.8125,115.79166666666667,0,0,0
Social,2019-09-04,47,45,48,0.5208333333333334,2.7916666666666665,46.416666666666664,0,0,0
Social,2019-09-20,47,38,47,0.48936170212765956,3.3404255319148937,103.72340425531915,0,0,0
Social,2019-10-27,47,41,48,0.7291666666666666,2.0833333333333335,47.166666666666664,0,0,0
Social,2019-10-30,47,41,47,0.5106382978723404,3.6382978723404253,96.27659574468085,0,0,0
Social,2019-12-21,47,43,47,0.5319148936170213,2.6808510638297873,31.425531914893618,0,0,0
(Other),2019-07-07,46,38,50,0.3,5.64,154.04,0,0,0
(Other),2019-08-25,46,35,50,0.26,5.26,154.28,0,0,0
(Other),2019-08-26,46,30,50,0.18,4.72,173.34,0,0,0
(Other),2019-09-04,46,33,48,0.25,4.958333333333333,293.875,0,0,0
(Other),2019-10-03,46,33,52,0.2692307692307692,3.75,186.01923076923077,0,0,0
(Other),2019-11-09,46,33,51,0.27450980392156865,9.490196078431373,267.94117647058823,0,0,0
Affiliates,2019-07-08,46,36,48,0.6666666666666666,2.2291666666666665,71.79166666666667,0,0,0
Affiliates,2019-08-21,46,43,51,0.6862745098039216,2.1372549019607843,66.27450980392157,0,0,0
Affiliates,2019-12-17,46,40,49,0.7142857142857143,2.2448979591836733,141.0204081632653,0,0,0
Display,2019-01-17,46,40,51,0.7058823529411765,2.215686274509804,59.92156862745098,0,0,0
Display,2019-01-28,46,40,49,0.673469387755102,1.8775510204081634,34.204081632653065,0,0,0
Display,2019-02-07,46,42,46,0.782608695652174,2,72.19565217391305,0,0,0
Display,2019-04-16,46,41,49,0.7142857142857143,3.204081632653061,82.55102040816327,0,0,0
Social,2019-09-17,46,39,49,0.5510204081632653,2.36734693877551,54.12244897959184,0,0,0
Social,2019-10-31,46,41,49,0.40816326530612246,3.061224489795918,78.85714285714286,0,0,0
Social,2019-12-28,46,46,50,0.48,2.46,38.1,0,0,0
Social,2019-12-30,46,42,46,0.5869565217391305,4.369565217391305,140.19565217391303,0,0,0
(Other),2019-02-01,45,26,51,0.35294117647058826,4.627450980392157,185.0392156862745,0,0,0
(Other),2019-02-02,45,30,47,0.2127659574468085,5.723404255319149,157.91489361702128,0,0,0
(Other),2019-02-09,45,33,49,0.3469387755102041,5.142857142857143,149.26530612244898,0,0,0
(Other),2019-04-01,45,26,48,0.3125,5.125,168.27083333333334,0,0,0
(Other),2019-04-07,45,35,46,0.2608695652173913,4.239130434782608,106.71739130434783,0,0,0
(Other),2019-08-16,45,33,49,0.32653061224489793,6.244897959183674,280.79591836734693,0,0,0
(Other),2019-08-27,45,26,48,0.3541666666666667,3.5,71.6875,0,0,0
(Other),2019-08-28,45,26,49,0.32653061224489793,5.081632653061225,187.6122448979592,0,0,0
(Other),2019-12-26,45,31,47,0.3617021276595745,3.765957446808511,154.61702127659575,0,0,0
Affiliates,2019-01-01,45,36,46,0.5434782608695652,2.5217391304347827,56.73913043478261,0,0,0
Affiliates,2019-05-24,45,36,46,0.6739130434782609,1.7608695652173914,62.23913043478261,0,0,0
Affiliates,2019-05-30,45,36,50,0.62,2.98,111.68,0,0,0
Affiliates,2019-06-26,45,40,46,0.5434782608695652,2.5217391304347827,78.23913043478261,0,0,0
Affiliates,2019-08-23,45,34,50,0.68,1.8,84.14,0,0,0
Affiliates,2019-11-24,45,39,46,0.6304347826086957,2.108695652173913,162.3695652173913,0,0,0
Display,2019-01-09,45,35,45,0.8,2.4444444444444446,64.44444444444444,0,0,0
Display,2019-01-22,45,41,48,0.8125,1.4791666666666667,29.104166666666668,0,0,0
Display,2019-03-01,45,43,48,0.8541666666666666,1.2083333333333333,9.5,0,0,0
Display,2019-03-06,45,33,46,0.717391304347826,2.0652173913043477,38.17391304347826,0,0,0
Display,2019-04-24,45,38,51,0.7254901960784313,2.627450980392157,113.47058823529412,0,0,0
Display,2019-05-07,45,42,47,0.7872340425531915,1.872340425531915,35.87234042553192,0,0,0
Display,2019-11-20,45,37,47,0.723404255319149,1.6595744680851063,40.170212765957444,0,0,0
Social,2019-10-08,45,41,46,0.5217391304347826,2.260869565217391,84.30434782608695,0,0,0
Social,2019-10-19,45,35,50,0.8,1.42,28.88,0,0,0
(Other),2019-01-19,44,27,46,0.391304347826087,3.6739130434782608,77.97826086956522,0,0,0
(Other),2019-02-10,44,33,47,0.2127659574468085,5.723404255319149,226.0212765957447,0,0,0
(Other),2019-03-30,44,29,46,0.2608695652173913,5.1521739130434785,161.95652173913044,0,0,0
(Other),2019-09-03,44,30,51,0.3333333333333333,5.1568627450980395,228.13725490196077,0,0,0
(Other),2019-11-30,44,25,46,0.30434782608695654,4.304347826086956,145.32608695652175,0,0,0
(Other),2019-12-08,44,33,46,0.30434782608695654,4.869565217391305,190.56521739130434,0,0,0
Affiliates,2019-03-24,44,39,49,0.40816326530612246,2.9591836734693877,108.51020408163265,0,0,0
Affiliates,2019-03-29,44,35,49,0.673469387755102,2.6122448979591835,140.14285714285714,0,0,0
Affiliates,2019-05-10,44,29,47,0.46808510638297873,4.361702127659575,298.1914893617021,0,0,0
Affiliates,2019-05-26,44,32,49,0.5714285714285714,2.4081632653061225,158.71428571428572,0,0,0
Affiliates,2019-07-29,44,38,49,0.5306122448979592,3.326530612244898,203.73469387755102,0,0,0
Affiliates,2019-08-12,44,41,51,0.6078431372549019,2.2745098039215685,161.7843137254902,0,0,0
Affiliates,2019-08-15,44,38,47,0.6382978723404256,2.0851063829787235,88.46808510638297,0,0,0
Affiliates,2019-10-11,44,35,45,0.5555555555555556,2.3777777777777778,145.4,0,0,0
Affiliates,2019-11-08,44,40,45,0.6888888888888889,1.8888888888888888,77.26666666666667,0,0,0
Affiliates,2019-12-20,44,39,51,0.6274509803921569,2.411764705882353,121.72549019607843,0,0,0
Display,2019-01-26,44,39,47,0.7872340425531915,2.382978723404255,22.21276595744681,0,0,0
Display,2019-02-08,44,42,47,0.851063829787234,1.4042553191489362,23.80851063829787,0,0,0
Social,2019-06-23,44,39,48,0.5625,3.4166666666666665,75.39583333333333,0,0,0
Social,2019-07-27,44,36,48,0.6458333333333334,3.9583333333333335,93.10416666666667,0,0,0
Social,2019-08-30,44,42,46,0.5,3.5434782608695654,109.3695652173913,0,0,0
Social,2019-09-15,44,39,44,0.6363636363636364,2.0681818181818183,70.4090909090909,0,0,0
Social,2019-11-03,44,36,44,0.6363636363636364,2.272727272727273,89.81818181818181,0,0,0
(Other),2019-05-23,43,32,44,0.3409090909090909,5.25,206.79545454545453,0,0,0
(Other),2019-07-04,43,31,50,0.26,5.66,249.6,0,0,0
(Other),2019-10-14,43,32,49,0.3469387755102041,4.959183673469388,297.44897959183675,0,0,0
Affiliates,2019-05-25,43,39,51,0.45098039215686275,2.764705882352941,151.09803921568627,0,0,0
Affiliates,2019-05-31,43,37,43,0.5813953488372093,2.302325581395349,158.65116279069767,0,0,0
Affiliates,2019-06-20,43,31,45,0.6666666666666666,2.111111111111111,76.13333333333334,0,0,0
Affiliates,2019-07-09,43,36,48,0.5625,2.2083333333333335,122.0625,0,0,0
Affiliates,2019-07-15,43,36,44,0.7045454545454546,1.9090909090909092,147.70454545454547,0,0,0
Affiliates,2019-11-15,43,38,46,0.5869565217391305,2.0217391304347827,126.43478260869566,0,0,0
Affiliates,2019-12-01,43,35,48,0.5625,2.3125,168.625,0,0,0
Affiliates,2019-12-11,43,33,48,0.5833333333333334,2.1875,212.47916666666666,0,0,0
Display,2019-03-18,43,34,44,0.8409090909090909,2.1136363636363638,15.954545454545455,0,0,0
Organic Search,2019-01-25,43,34,44,0.38636363636363635,3.159090909090909,59.27272727272727,0,0,0
Social,2019-06-09,43,37,44,0.6590909090909091,2.5454545454545454,59.65909090909091,0,0,0
Social,2019-07-28,43,41,43,0.46511627906976744,2.5348837209302326,58.395348837209305,0,0,0
Social,2019-08-31,43,37,44,0.6590909090909091,2.8636363636363638,112.0909090909091,0,0,0
Social,2019-11-09,43,37,47,0.425531914893617,2.978723404255319,60.91489361702128,0,0,0
(Other),2019-03-21,42,26,43,0.2558139534883721,5.72093023255814,205.3953488372093,0,0,0
(Other),2019-09-08,42,31,45,0.3111111111111111,5.133333333333334,158.3111111111111,0,0,0
(Other),2019-10-20,42,24,45,0.3333333333333333,5.022222222222222,249.0222222222222,0,0,0
(Other),2019-11-17,42,27,47,0.2553191489361702,5.702127659574468,227.19148936170214,0,0,0
(Other),2019-12-30,42,25,44,0.36363636363636365,4.113636363636363,102.70454545454545,0,0,0
Affiliates,2019-04-05,42,39,49,0.4897959183673469,4.63265306122449,181.0204081632653,0,0,0
Affiliates,2019-04-27,42,34,46,0.5217391304347826,2.9565217391304346,258.60869565217394,0,0,0
Affiliates,2019-05-04,42,38,48,0.5208333333333334,2.6041666666666665,127.77083333333333,0,0,0
Affiliates,2019-05-19,42,39,47,0.6595744680851063,1.9574468085106382,47.319148936170215,0,0,0
Affiliates,2019-06-02,42,39,47,0.5319148936170213,2.404255319148936,82.44680851063829,0,0,0
Affiliates,2019-08-01,42,38,43,0.6511627906976745,2.2093023255813953,51.41860465116279,0,0,0
Affiliates,2019-08-30,42,36,44,0.6136363636363636,3.2045454545454546,240.22727272727272,0,0,0
Affiliates,2019-09-08,42,33,45,0.7111111111111111,1.9111111111111112,109.82222222222222,0,0,0
Affiliates,2019-09-13,42,35,44,0.6136363636363636,1.8181818181818181,83.22727272727273,0,0,0
Affiliates,2019-09-15,42,33,46,0.6304347826086957,2.108695652173913,131.02173913043478,0,0,0
Display,2019-01-29,42,37,44,0.75,2.5454545454545454,101.11363636363636,0,0,0
Display,2019-02-13,42,40,46,0.7608695652173914,2.847826086956522,98.30434782608695,0,0,0
Display,2019-03-14,42,37,46,0.6739130434782609,2.1739130434782608,67.6304347826087,0,0,0
Display,2019-03-21,42,35,45,0.7777777777777778,1.6444444444444444,47.68888888888889,0,0,0
Display,2019-09-02,42,40,44,0.7272727272727273,1.9772727272727273,31.181818181818183,0,0,0
Display,2019-12-11,42,37,43,0.8372093023255814,1.5116279069767442,41.116279069767444,0,0,0
Social,2019-05-25,42,40,42,0.47619047619047616,3.261904761904762,90.61904761904762,0,0,0
Social,2019-09-29,42,39,42,0.6666666666666666,2.357142857142857,88.30952380952381,0,0,0
Social,2019-10-25,42,36,42,0.4523809523809524,3.9761904761904763,167.6904761904762,0,0,0
Social,2019-11-04,42,37,43,0.5348837209302325,2.604651162790698,59.906976744186046,0,0,0
(Other),2019-03-29,41,23,43,0.3488372093023256,4.27906976744186,183.53488372093022,0,0,0
(Other),2019-05-05,41,26,48,0.2708333333333333,5.875,181.79166666666666,0,0,0
(Other),2019-05-12,41,29,52,0.3076923076923077,5.269230769230769,181.17307692307693,0,0,0
(Other),2019-07-13,41,31,45,0.24444444444444444,6.333333333333333,247.48888888888888,0,0,0
(Other),2019-07-27,41,34,43,0.3023255813953488,3.7674418604651163,98.81395348837209,0,0,0
(Other),2019-12-07,41,35,43,0.23255813953488372,5.116279069767442,162.41860465116278,0.023255813953488372,1,60
Affiliates,2019-01-09,41,37,43,0.5116279069767442,3.116279069767442,137.32558139534885,0,0,0
Affiliates,2019-02-10,41,33,48,0.5208333333333334,2.8541666666666665,158.16666666666666,0,0,0
Affiliates,2019-04-07,41,32,44,0.5,3.159090909090909,212,0,0,0
Affiliates,2019-04-21,41,31,45,0.5333333333333333,2.311111111111111,113.08888888888889,0,0,0
Affiliates,2019-06-09,41,32,47,0.6170212765957447,1.9148936170212767,67.91489361702128,0,0,0
Affiliates,2019-08-26,41,33,44,0.7272727272727273,1.6590909090909092,96.0909090909091,0,0,0
Affiliates,2019-09-14,41,39,44,0.5227272727272727,2.9545454545454546,177.75,0,0,0
Display,2019-02-15,41,37,43,0.8837209302325582,1.2790697674418605,6.255813953488372,0,0,0
Display,2019-04-06,41,36,42,0.8333333333333334,1.5952380952380953,69.4047619047619,0,0,0
Display,2019-04-18,41,41,42,0.8333333333333334,1.9047619047619047,25.833333333333332,0,0,0
Display,2019-08-04,41,38,46,0.8260869565217391,1.5434782608695652,14.021739130434783,0,0,0
Social,2019-08-03,41,36,41,0.5121951219512195,3.048780487804878,55.926829268292686,0,0,0
Social,2019-11-01,41,33,41,0.43902439024390244,2.8536585365853657,217.14634146341464,0,0,0
